Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,4G,3G,TELEFONIAFIJA,WIRELESS,SATELITAL
BUENOS AIRES,Puan,Felipe Sola,NO,NO,NO,NO,SI,NO,SI,NO,NO
BUENOS AIRES,Puan,Lopez Lecube,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Pehuajo,Francisco Madero,NO,NO,SI,NO,SI,SI,SI,SI,NO
BUENOS AIRES,Pehuajo,Inocencio Sosa,NO,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,Pehuajo,Juan Jose Paso,NO,NO,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Pehuajo,Magdala,NO,NO,NO,NO,NO,NO,SI,SI,NO
BUENOS AIRES,Pehuajo,Mones Cazon,NO,NO,NO,NO,SI,SI,SI,SI,NO
BUENOS AIRES,Pehuajo,Nueva Plata,NO,NO,NO,NO,NO,NO,SI,SI,NO
BUENOS AIRES,Pehuajo,Pehuajo,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Pehuajo,San Bernardo (Est. Guanaco),NO,NO,NO,NO,NO,NO,SI,SI,NO
BUENOS AIRES,Pehuajo,San Esteban,NO,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,Pellegrini,Bocayuva,NO,NO,NO,NO,SI,NO,NO,NO,NO
BUENOS AIRES,Pellegrini,De Bary,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Pellegrini,Pellegrini,SI,SI,SI,NO,SI,SI,SI,SI,SI
BUENOS AIRES,Pergamino,Acevedo,SI,SI,NO,NO,SI,SI,SI,SI,NO
BUENOS AIRES,Pergamino,Fontezuela,SI,NO,NO,SI,NO,NO,SI,SI,NO
BUENOS AIRES,Pergamino,Guerrico,NO,SI,NO,NO,SI,SI,NO,SI,NO
BUENOS AIRES,La Matanza,Ciudad Evita,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,La Matanza,Gonzalez Catan,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,La Matanza,Gregorio De Laferrere,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,La Matanza,Isidro Casanova,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,La Matanza,La Tablada,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,La Matanza,Lomas Del Mirador,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Pergamino,Juan A. de la Peña,NO,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,Pergamino,Juan Anchorena (Est. Urquiza),SI,NO,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Pergamino,La Violeta,SI,NO,NO,NO,SI,SI,SI,NO,NO
BUENOS AIRES,Pergamino,Manuel Ocampo,NO,NO,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Pergamino,Mariano Benitez,NO,NO,NO,NO,NO,NO,SI,NO,NO
BUENOS AIRES,Pergamino,Mariano H. Alfonzo (Est. San Patricio),NO,NO,NO,NO,SI,SI,NO,NO,SI
BUENOS AIRES,Pergamino,Pergamino,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Pergamino,Pinzon,NO,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,Pergamino,Rancagua,SI,NO,NO,SI,SI,NO,SI,NO,SI
BUENOS AIRES,Pergamino,Villa Angelica (Est. El Socorro),NO,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,Pergamino,Villa San Jose,NO,NO,NO,SI,NO,NO,SI,NO,NO
BUENOS AIRES,Pila,Casalins,NO,NO,NO,NO,NO,SI,NO,SI,NO
BUENOS AIRES,Pila,Pila,NO,NO,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Tres De Febrero,Villa Raffo,SI,SI,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Tres Lomas,Ingeniero Thompson,NO,NO,NO,NO,NO,NO,SI,NO,NO
BUENOS AIRES,Tres Lomas,Tres Lomas,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Vicente Lopez,Carapachay,SI,SI,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Vicente Lopez,Florida,SI,SI,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Vicente Lopez,Florida Oeste,SI,SI,NO,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Vicente Lopez,La Lucila,SI,SI,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Vicente Lopez,Munro,SI,SI,NO,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Vicente Lopez,Olivos,SI,SI,SI,SI,SI,SI,SI,NO,SI
BUENOS AIRES,Vicente Lopez,Vicente Lopez,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Vicente Lopez,Villa Adelina,NO,SI,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,Vicente Lopez,Villa Martelli,SI,SI,NO,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Villa Gesell,Mar Azul,NO,NO,NO,NO,SI,SI,SI,NO,NO
BUENOS AIRES,Villa Gesell,Mar De Las Pampas,NO,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,Villa Gesell,Villa Gesell,SI,NO,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Villarino,Argerich,NO,NO,NO,NO,NO,NO,SI,SI,NO
BUENOS AIRES,Villarino,Colonia San Adolfo,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Villarino,Country Los Medanos,NO,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,Villarino,Hilario Ascasubi,NO,NO,NO,NO,SI,SI,SI,NO,NO
BUENOS AIRES,Villarino,Juan Couste (Est. Algarrobo),NO,NO,SI,NO,SI,SI,SI,SI,NO
BUENOS AIRES,Villarino,Mayor Buratovich,SI,NO,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Villarino,Medanos,SI,SI,SI,NO,SI,SI,SI,SI,NO
BUENOS AIRES,Villarino,Pedro Luro,SI,SI,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Villarino,Teniente Origone,NO,NO,NO,NO,SI,NO,SI,SI,NO
BUENOS AIRES,Zarate,Barrio Saavedra,NO,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,Zarate,Country Club El Casco,NO,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,Zarate,Escalada,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Zarate,Lima,SI,NO,NO,SI,SI,SI,SI,NO,SI
MENDOZA,Lavalle,Las Violetas,NO,NO,NO,NO,NO,NO,NO,NO,NO
MENDOZA,Lavalle,Villa Tulumaya,NO,NO,NO,SI,SI,SI,NO,SI,NO
CABA,COMUNA 01,SAN TELMO,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Marcos Juarez,Guatimozin,SI,NO,NO,NO,SI,SI,NO,SI,SI
CORDOBA,Marcos Juarez,Inriville,SI,NO,NO,NO,SI,SI,SI,SI,NO
CORDOBA,Marcos Juarez,Isla Verde,SI,SI,NO,SI,SI,SI,SI,NO,NO
CORDOBA,Marcos Juarez,Leones,SI,SI,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Pocho,Taninga,NO,NO,NO,NO,NO,NO,NO,SI,NO
CORDOBA,Pocho,Villa de Pocho,NO,NO,NO,NO,SI,NO,SI,SI,NO
BUENOS AIRES,La Matanza,Rafael Castillo,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,La Matanza,Ramos Mejia,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,La Matanza,San Justo,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,La Matanza,Tapiales,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,La Matanza,Villa Eduardo Madero,SI,SI,SI,SI,SI,SI,SI,SI,NO
SAN LUIS,Libertador Grl. San Martin,Las Chacras,NO,NO,NO,NO,NO,NO,NO,SI,SI
SAN LUIS,Libertador Grl. San Martin,Las Lagunas,NO,NO,NO,NO,NO,NO,NO,SI,NO
SAN LUIS,Libertador Grl. San Martin,Los Comederos,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Libertador Grl. San Martin,Mesilla Del Cura,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Zarate,Zarate,SI,SI,NO,SI,SI,SI,SI,SI,SI
CABA,COMUNA 01,CONSTITUCION,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Marcos Juarez,Los Surgentes,SI,NO,NO,SI,SI,SI,SI,NO,SI
CORDOBA,Marcos Juarez,Marcos Juarez,SI,SI,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Ensenada,Dique Nº 1,NO,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,Ensenada,Ensenada,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Ensenada,Isla Santiago (Oeste),NO,NO,NO,NO,SI,NO,NO,NO,NO
BUENOS AIRES,Ensenada,Punta Lara,NO,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,Ensenada,Villa Catela,NO,NO,NO,NO,SI,SI,NO,SI,NO
BUENOS AIRES,Escobar,Belen de Escobar,SI,SI,NO,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Escobar,El cazador,NO,SI,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Escobar,Garin,SI,SI,NO,SI,SI,SI,SI,SI,SI
CATAMARCA,El Alto,Vilisman,NO,NO,NO,NO,SI,NO,NO,NO,NO
BUENOS AIRES,Esteban Echeverria,El Jagüel,NO,SI,NO,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Esteban Echeverria,Luis Guillon,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Esteban Echeverria,Monte Grande,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Esteban Echeverria,Zona Aeropuerto Internacional Ezeiza,SI,NO,NO,NO,NO,NO,SI,NO,NO
BUENOS AIRES,Exaltacion de la Cruz,Arroyo de la Cruz,NO,NO,NO,NO,SI,SI,NO,SI,NO
BUENOS AIRES,Exaltacion de la Cruz,Capilla del Señor (Est. Capilla),SI,NO,SI,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Exaltacion de la Cruz,Diego Gaynor,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Exaltacion de la Cruz,El Remanso,SI,NO,NO,NO,SI,SI,SI,SI,NO
BUENOS AIRES,Exaltacion de la Cruz,Los Cardales,SI,SI,SI,NO,SI,SI,SI,NO,SI
BUENOS AIRES,La Matanza,Villa Luzuriaga,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,La Matanza,Virrey Del Pino,SI,SI,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,La Plata,Abasto,SI,SI,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,La Plata,Angel Etcheverry,NO,SI,NO,NO,SI,SI,NO,SI,NO
BUENOS AIRES,La Plata,Arana,NO,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,La Plata,Arturo Segui,NO,SI,NO,NO,SI,SI,SI,NO,NO
BUENOS AIRES,La Plata,Barrio El Carmen Oeste,NO,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,La Plata,Barrio El Peligro,SI,NO,NO,NO,SI,SI,SI,NO,NO
BUENOS AIRES,La Plata,Barrio Gambier,NO,NO,NO,NO,SI,SI,NO,SI,NO
BUENOS AIRES,La Plata,Barrio Las Malvinas,NO,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,La Plata,Barrio Las Quintas,NO,NO,NO,NO,SI,NO,NO,NO,NO
BUENOS AIRES,La Plata,Lomas de Copello,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,La Plata,City Bell,NO,SI,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,La Plata,Country Club El Rodeo,NO,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,La Plata,El Retiro,NO,NO,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,La Plata,Esquina Negra,NO,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,La Plata,Ignacio Correas,NO,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,La Plata,Joaquin Gorina,NO,SI,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,La Plata,Jose Hernandez,NO,SI,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,La Plata,Jose Melchor Romero,NO,SI,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,La Plata,La Cumbre,NO,NO,NO,NO,SI,SI,NO,SI,NO
BUENOS AIRES,La Plata,La Plata,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,La Plata,La Providencia,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,La Plata,Lisandro Olmos,NO,SI,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,La Plata,Los Hornos,NO,SI,NO,SI,SI,SI,NO,SI,NO
BUENOS AIRES,La Plata,Manuel B Gonnet,NO,SI,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,La Plata,Poblet,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,La Plata,Ringuelet,NO,SI,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,La Plata,Rufino De Elizalde,NO,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,La Plata,ruta del sol,SI,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,La Plata,ruta del sol,SI,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,La Plata,Tolosa,NO,SI,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,La Plata,Transradio,NO,NO,NO,NO,SI,SI,NO,NO,SI
BUENOS AIRES,La Plata,Villa Elisa,NO,SI,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,La Plata,Villa Elvira,NO,SI,NO,SI,SI,SI,NO,SI,NO
BUENOS AIRES,La Plata,Villa Garibaldi,NO,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,La Plata,Villa Montoro,NO,NO,NO,NO,SI,SI,NO,SI,NO
BUENOS AIRES,Pilar,Pilar,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Pilar,Presidente Derqui,SI,SI,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Pilar,Roberto De Vicenzo,NO,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,Pilar,Santa Teresa,NO,NO,NO,NO,SI,SI,NO,NO,SI
BUENOS AIRES,Pilar,Tortuguitas,NO,NO,NO,SI,SI,SI,NO,SI,SI
BUENOS AIRES,Pilar,Villa Astolfi,NO,SI,NO,SI,SI,SI,NO,SI,NO
BUENOS AIRES,Pilar,Villa Rosa,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Pilar,Zelaya,SI,SI,NO,NO,SI,SI,SI,SI,NO
BUENOS AIRES,Pinamar,Carilo,NO,SI,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,Pinamar,Ostende,NO,SI,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,Pinamar,Pinamar,SI,SI,NO,SI,SI,SI,SI,NO,SI
BUENOS AIRES,Pinamar,Valeria Del Mar,NO,SI,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,Presidente Peron,Barrio America Unida,NO,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,Presidente Peron,Guernica,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Puan,17 de Agosto,NO,NO,NO,NO,NO,NO,SI,NO,NO
BUENOS AIRES,Puan,Azopardo,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Puan,Bordenave,NO,NO,NO,SI,NO,NO,SI,SI,SI
BUENOS AIRES,Puan,Darregueira,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Puan,Puan,NO,SI,NO,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Puan,San German,NO,NO,NO,NO,NO,NO,SI,SI,NO
BUENOS AIRES,Puan,Villa Castelar (Est. Erize),NO,NO,NO,NO,NO,NO,SI,NO,NO
BUENOS AIRES,Puan,Villa Iris,NO,NO,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Punta Indio,Alvarez Jonte,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Punta Indio,Las Tahonas,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Punta Indio,Pipinas,NO,SI,NO,NO,SI,SI,SI,NO,NO
BUENOS AIRES,Punta Indio,Punta Indio,NO,NO,NO,NO,NO,NO,SI,SI,NO
BUENOS AIRES,Punta Indio,Veronica,SI,SI,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Quilmes,Bernal,SI,SI,SI,SI,SI,SI,SI,NO,SI
BUENOS AIRES,Quilmes,Bernal Oeste,SI,SI,SI,SI,SI,SI,SI,NO,NO
CATAMARCA,Fray Mamerto Esquiu,La Carrera,NO,NO,NO,NO,NO,NO,NO,NO,SI
CATAMARCA,Fray Mamerto Esquiu,La Falda De San Antonio,NO,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,9 de Julio,Carlos Maria Naon,NO,NO,NO,NO,SI,SI,SI,NO,NO
BUENOS AIRES,9 de Julio,Dudignac,NO,NO,SI,NO,SI,SI,SI,SI,NO
BUENOS AIRES,9 de Julio,La Aurora (Est. La Niña),NO,NO,NO,NO,SI,NO,NO,NO,NO
BUENOS AIRES,9 de Julio,Manuel B. Gonnet (Est. French),SI,NO,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,9 de Julio,Marcelino Ugarte (Est. Dennehy),NO,NO,NO,NO,SI,NO,SI,NO,NO
BUENOS AIRES,9 de Julio,Morea,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,9 de Julio,Norumbega,NO,NO,NO,NO,NO,NO,SI,NO,NO
BUENOS AIRES,9 de Julio,Patricios,SI,NO,NO,NO,NO,SI,SI,NO,NO
BUENOS AIRES,9 de Julio,Villa General Fournier (Est. 9 de Julio Sud),NO,NO,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Adolfo Alsina,Carhue,SI,NO,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Adolfo Alsina,Colonia San Miguel Arcangel,NO,NO,NO,SI,SI,NO,SI,NO,NO
BUENOS AIRES,Adolfo Alsina,Delfin Huergo,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Adolfo Alsina,Espartillar,NO,NO,NO,NO,SI,NO,NO,NO,NO
BUENOS AIRES,Adolfo Alsina,Esteban Agustin Gascon,NO,NO,NO,SI,NO,NO,SI,NO,NO
BUENOS AIRES,Adolfo Alsina,La Pala,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Adolfo Alsina,Maza,NO,NO,NO,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Escobar,Ingeniero Maschwitz,SI,SI,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Escobar,Loma Verde,NO,NO,NO,SI,SI,SI,NO,NO,NO
BUENOS AIRES,Escobar,Maquinista F. Savio (este),SI,SI,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Escobar,Matheu,SI,SI,NO,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Escobar,Puerto Parana,NO,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,Esteban Echeverria,9 De Abril,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Esteban Echeverria,Canning,SI,SI,NO,SI,SI,SI,SI,SI,NO
CATAMARCA,Fray Mamerto Esquiu,Collagasta,NO,NO,NO,NO,NO,NO,NO,NO,NO
CATAMARCA,Fray Mamerto Esquiu,El Hueco,NO,NO,NO,SI,NO,SI,NO,NO,NO
BUENOS AIRES,Adolfo Alsina,Rivera,NO,NO,NO,SI,SI,NO,SI,NO,NO
BUENOS AIRES,Adolfo Alsina,Thames,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Adolfo Alsina,Villa Margarita,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Adolfo Alsina,Yutuyaco,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves (Est. Chaves),SI,NO,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Adolfo Gonzales Chaves,De la Garma,NO,NO,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Adolfo Gonzales Chaves,Juan E. Barra,NO,NO,NO,NO,NO,NO,SI,SI,NO
BUENOS AIRES,Adolfo Gonzales Chaves,Vasquez,NO,NO,NO,NO,SI,SI,SI,SI,NO
BUENOS AIRES,Alberti,Alberti (Est. Andres Vaccarezza),SI,NO,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Alberti,Coronel Segui,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Alberti,Mechita,SI,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,Alberti,Pla,NO,NO,NO,NO,NO,NO,SI,NO,NO
BUENOS AIRES,Alberti,Villa Grisolia (Est. Achupallas),NO,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,Alberti,Villa Maria,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Alberti,Villa Ortiz (Est. Coronel Mom),NO,NO,NO,NO,SI,SI,SI,NO,NO
MISIONES,Apostoles,Rincon de Azara,NO,NO,NO,NO,NO,NO,NO,NO,NO
MISIONES,Apostoles,San Jose,SI,NO,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Almirante Brown,Adrogue,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Almirante Brown,Burzaco,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Almirante Brown,Claypole,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Almirante Brown,Don Orione,NO,SI,NO,NO,SI,SI,NO,SI,NO
BUENOS AIRES,Almirante Brown,Glew,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Almirante Brown,Jose Marmol,NO,SI,SI,SI,SI,SI,SI,SI,NO
CATAMARCA,Fray Mamerto Esquiu,La Tercena,NO,NO,NO,NO,NO,SI,NO,SI,NO
BUENOS AIRES,Almirante Brown,Longchamps,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Almirante Brown,Rafael Calzada,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Almirante Brown,San Francisco Solano,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Almirante Brown,San Jose,SI,SI,SI,SI,SI,SI,SI,SI,SI
MISIONES,Apostoles,Tres Capones,NO,NO,NO,NO,NO,NO,NO,NO,NO
MISIONES,Cainguas,1º de Mayo,NO,NO,NO,NO,SI,NO,NO,NO,NO
BUENOS AIRES,Exaltacion de la Cruz,Parada Orlando,NO,NO,NO,NO,NO,NO,NO,SI,SI
BUENOS AIRES,Exaltacion de la Cruz,Parada Robles - Pavon,SI,NO,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Ezeiza,Aeropuerto Internacional Ezeiza,SI,NO,SI,SI,SI,SI,SI,NO,SI
BUENOS AIRES,Ezeiza,Canning,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Ezeiza,Carlos Spegazzini,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Ezeiza,Jose Maria Ezeiza,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Ezeiza,La Union,SI,SI,NO,SI,SI,SI,SI,NO,SI
MISIONES,Eldorado,Nueva Delicia,NO,NO,NO,NO,NO,NO,NO,NO,NO
MISIONES,Eldorado,Pueblo Nuevo,NO,NO,NO,NO,NO,NO,NO,NO,NO
BUENOS AIRES,Ezeiza,Tristan Suarez,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Florencio Varela,Bosques,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Florencio Varela,El Tropezon,NO,NO,NO,NO,SI,SI,NO,NO,NO
BUENOS AIRES,Florencio Varela,Estanislao Severo Zeballos,SI,SI,SI,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Florencio Varela,Florencio Varela,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Florencio Varela,Gobernador Julio A. Costa,SI,SI,SI,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan,SI,SI,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Florencio Varela,La Capilla,NO,NO,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,La Plata,Villa Parque Sicardi,NO,NO,NO,NO,SI,SI,NO,SI,NO
BUENOS AIRES,Lanus,Gerli,SI,SI,SI,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Lanus,Lanus Este,SI,SI,SI,SI,SI,SI,SI,SI,SI
BUENOS AIRES,Lanus,Lanus Oeste,NO,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Lanus,Monte Chingolo,SI,SI,SI,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Lanus,Remedios Escalada De San Martin,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Lanus,Valentin Alsina,SI,SI,SI,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Laprida,Laprida,NO,SI,NO,SI,SI,SI,SI,NO,NO
BUENOS AIRES,Laprida,Pueblo Nuevo,NO,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,Laprida,Pueblo San Jorge,NO,NO,NO,NO,NO,NO,SI,SI,NO
BUENOS AIRES,Las Flores,Coronel Boerr,NO,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,Las Flores,El Trigo,NO,NO,NO,SI,NO,NO,NO,SI,NO
BUENOS AIRES,Las Flores,Las Flores,SI,NO,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Las Flores,Pardo,NO,NO,NO,NO,SI,SI,NO,SI,NO
BUENOS AIRES,Leandro N. Alem,Alberdi Viejo,SI,NO,NO,NO,SI,SI,NO,SI,NO
BUENOS AIRES,Leandro N. Alem,El Dorado,NO,NO,NO,NO,NO,NO,SI,SI,SI
BUENOS AIRES,Leandro N. Alem,Fortin Acha,NO,NO,NO,NO,NO,NO,NO,SI,NO
BUENOS AIRES,Leandro N. Alem,Juan Bautista Alberdi (Est. Alberdi),SI,SI,NO,SI,SI,SI,SI,SI,NO
BUENOS AIRES,Leandro N. Alem,Leandro N. Alem,NO,SI,NO,NO,SI,SI,NO,SI,NO
BUENOS AIRES,Leandro N. Alem,Vedia,SI,NO,NO,SI,SI,SI,SI,SI,SI
